"source","text","created_at","retweet_count","favorite_count","is_retweet","id_str","sentiment"
"Twitter for iPhone",".@ICEgov HSI agents and ERO officers, on behalf of an entire Nation, THANK YOU for what you are doing 24/7/365 to keep fellow American’s SAFE. Everyone is so grateful!
#LawEnforcementAppreciationDay
President @realDonaldTrump https://t.co/HXCpTlruVo","Wed Jan 10 04:23:58 +0000 2018",13822,60252,false,"950946293077209088","{""neg"":0,""neu"":0.731,""pos"":0.269,""compound"":0.9006}"
"Twitter for iPhone","Thank you @GOPLeader Kevin McCarthy! Couldn’t agree w/you more. TOGETHER, we are #MAGA🇺🇸 https://t.co/QaxtqpyXTR","Wed Jan 10 03:48:26 +0000 2018",11893,51951,false,"950937350003183618","{""neg"":0,""neu"":0.694,""pos"":0.306,""compound"":0.6476}"
"Twitter for iPhone","As I made very clear today, our country needs the security of the Wall on the Southern Border, which must be part of any DACA approval.","Wed Jan 10 00:16:57 +0000 2018",24552,123413,false,"950884128379035650","{""neg"":0,""neu"":0.724,""pos"":0.276,""compound"":0.8122}"
"Twitter for iPhone","RT @Scavino45: “Utilities cutting rates, cite benefits of Trump tax reform” https://t.co/u19JMs4Bsr","Tue Jan 09 23:59:38 +0000 2018",11716,0,true,"950879772644659200","{""neg"":0.106,""neu"":0.709,""pos"":0.184,""compound"":0.2732}"
"Twitter for iPhone","Today, it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they transition back to civilian life. We must ensure that our HEROES are given the care and support they so richly deserve! https://t.co/0MdP9DDIAS https://t.co/LP2a8KCBAp","Tue Jan 09 23:07:09 +0000 2018",19481,82151,false,"950866561153331202","{""neg"":0,""neu"":0.581,""pos"":0.419,""compound"":0.9774}"
"Twitter for iPhone","HAPPY NEW YEAR! We are MAKING AMERICA GREAT AGAIN, and much faster than anyone thought possible!","Sun Dec 31 23:43:04 +0000 2017",35394,156032,false,"947614110082043904","{""neg"":0,""neu"":0.587,""pos"":0.413,""compound"":0.8968}"
"Twitter for iPhone","As our Country rapidly grows stronger and smarter, I want to wish all of my friends, supporters, enemies, haters, and even the very dishonest Fake News Media, a Happy and Healthy New Year. 2018 will be a great year for America!","Sun Dec 31 22:18:20 +0000 2017",39698,158995,false,"947592785519173637","{""neg"":0.211,""neu"":0.384,""pos"":0.405,""compound"":0.8915}"
"Twitter for iPhone","Iran, the Number One State of Sponsored Terror with numerous violations of Human Rights occurring on an hourly basis, has now closed down the Internet so that peaceful demonstrators cannot communicate. Not good!","Sun Dec 31 22:00:21 +0000 2017",28128,87677,false,"947588263103139841","{""neg"":0.225,""neu"":0.662,""pos"":0.113,""compound"":-0.6927}"
"Media Studio","What a year it’s been, and we're just getting started. Together, we are MAKING AMERICA GREAT AGAIN! Happy New Year!! https://t.co/qsMNyN1UJG","Sun Dec 31 19:06:52 +0000 2017",26633,101162,false,"947544600918372353","{""neg"":0,""neu"":0.657,""pos"":0.343,""compound"":0.8862}"
"Twitter for iPhone","My deepest condolences to the victims of the terrible shooting in Douglas County @DCSheriff, and their families. We love our police and law enforcement - God Bless them all! #LESM","Sun Dec 31 18:36:28 +0000 2017",17041,76080,false,"947536951464333318","{""neg"":0.139,""neu"":0.619,""pos"":0.242,""compound"":0.6114}"
"Twitter for iPhone","Why would smart voters want to put Democrats in Congress in 2018 Election when their policies will totally kill the great wealth created during the months since the Election. People are much better off now not to mention ISIS, VA, Judges, Strong Border, 2nd A, Tax Cuts &amp; more?","Sun Dec 31 13:36:32 +0000 2017",26035,106236,false,"947461470924820480","{""neg"":0.107,""neu"":0.597,""pos"":0.295,""compound"":0.8903}"
"Twitter for iPhone","If the Dems (Crooked Hillary) got elected, your stocks would be down 50% from values on Election Day. Now they have a great future - and just beginning! https://t.co/9TzSC8F8vY","Sun Dec 31 13:26:29 +0000 2017",14478,63403,false,"947458942719979520","{""neg"":0,""neu"":0.779,""pos"":0.221,""compound"":0.7959}"
"Twitter for iPhone","Big protests in Iran. The people are finally getting wise as to how their money and wealth is being stolen and squandered on terrorism. Looks like they will not take it any longer. The USA is watching very closely for human rights violations!","Sun Dec 31 13:03:29 +0000 2017",30412,108343,false,"947453152806297600","{""neg"":0.23,""neu"":0.619,""pos"":0.151,""compound"":-0.68}"
"Twitter for iPhone","“Trump Rally: Stocks put 2017 in the record books” https://t.co/0foQGaFjMh","Sun Dec 31 04:46:21 +0000 2017",13096,58549,false,"947328044821336070","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Jobs are kicking in and companies are coming back to the U.S. Unnecessary regulations and high taxes are being dramatically Cut, and it will only get better. MUCH MORE TO COME!","Sat Dec 30 22:42:09 +0000 2017",24332,117013,false,"947236393184628741","{""neg"":0.061,""neu"":0.846,""pos"":0.093,""compound"":0.2714}"
"Twitter for iPhone","I use Social Media not because I like to, but because it is the only way to fight a VERY dishonest and unfair “press,” now often referred to as Fake News Media. Phony and non-existent “sources” are being used more often than ever. Many stories &amp; reports a pure fiction!","Sat Dec 30 22:36:41 +0000 2017",50342,195754,false,"947235015343202304","{""neg"":0.344,""neu"":0.656,""pos"":0,""compound"":-0.9736}"
"Twitter for iPhone","On Taxes: “This is the biggest corporate rate cut ever, going back to the corporate income tax rate of roughly 80 years ago.This is a huge pro-growth stimulus for the economy. Every year the Obama WH overstated how the economy would grow. Now real economics and jobs.” @WSJ Report","Sat Dec 30 21:12:45 +0000 2017",16703,73325,false,"947213895286054914","{""neg"":0.042,""neu"":0.913,""pos"":0.046,""compound"":0.0516}"
"Twitter for iPhone","Oppressive regimes cannot endure forever, and the day will come when the Iranian people will face a choice. The world is watching! https://t.co/kvv1uAqcZ9","Sat Dec 30 19:02:53 +0000 2017",23270,78932,false,"947181212468203520","{""neg"":0.125,""neu"":0.875,""pos"":0,""compound"":-0.4574}"
"Twitter for iPhone","The entire world understands that the good people of Iran want change, and, other than the vast military power of the United States, that Iran’s people are what their leaders fear the most.... https://t.co/W8rKN9B6RT","Sat Dec 30 19:00:54 +0000 2017",23532,77986,false,"947180713236934657","{""neg"":0.08,""neu"":0.746,""pos"":0.174,""compound"":0.4215}"
"Twitter for iPhone","Many reports of peaceful protests by Iranian citizens fed up with regime’s corruption &amp; its squandering of the nation’s wealth to fund terrorism abroad. Iranian govt should respect their people’s rights, including right to express themselves. The world is watching! #IranProtests","Sat Dec 30 03:42:58 +0000 2017",60821,138901,false,"946949708915924994","{""neg"":0.124,""neu"":0.688,""pos"":0.187,""compound"":0.5093}"
"Twitter for iPhone","The Democrats have been told, and fully understand, that there can be no DACA without the desperately needed WALL at the Southern Border and an END to the horrible Chain Migration &amp; ridiculous Lottery System of Immigration etc. We must protect our Country at all cost!","Fri Dec 29 13:16:11 +0000 2017",35208,142106,false,"946731576687235072","{""neg"":0.156,""neu"":0.755,""pos"":0.088,""compound"":-0.573}"
"Twitter for iPhone","Why is the United States Post Office, which is losing many billions of dollars a year, while charging Amazon and others so little to deliver their packages, making Amazon richer and the Post Office dumber and poorer? Should be charging MUCH MORE!","Fri Dec 29 13:04:09 +0000 2017",27652,118765,false,"946728546633953285","{""neg"":0.148,""neu"":0.66,""pos"":0.192,""compound"":0.3164}"
"Twitter for iPhone","RT @charliekirk11: Incredible video: @CBS does a special on the GOP tax plan 

The result?

Every middle class family they sat down with SA…","Fri Dec 29 12:50:17 +0000 2017",15548,0,true,"946725057384108033","{""neg"":0,""neu"":0.891,""pos"":0.109,""compound"":0.4019}"
"Twitter for iPhone","RT @charliekirk11: ISIS getting slaughtered: 

Square miles liberated from ISIS
Trump: 26,000 --  Obama: 13,200

Total Square miles held by…","Fri Dec 29 12:50:00 +0000 2017",18726,0,true,"946724984218669056","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @FoxBusiness: .@charliekirk11: ""What this president has done is truly historic, and if a Democrat president achieved 1/10th of what @POT…","Fri Dec 29 12:48:57 +0000 2017",11060,0,true,"946724719956578304","{""neg"":0,""neu"":0.868,""pos"":0.132,""compound"":0.4404}"
"Twitter for iPhone","RT @charliekirk11: 3 big wins in 2017 you won't hear:

Trump confirmed the most circuit court judges ever in a President's 1st year (all co…","Fri Dec 29 12:48:15 +0000 2017",16174,0,true,"946724543774765056","{""neg"":0,""neu"":0.856,""pos"":0.144,""compound"":0.5719}"
"Twitter for iPhone","While the Fake News loves to talk about my so-called low approval rating, @foxandfriends just showed that my rating on Dec. 28, 2017, was approximately the same as President Obama on Dec. 28, 2009, which was 47%...and this despite massive negative Trump coverage &amp; Russia hoax!","Fri Dec 29 12:46:23 +0000 2017",23184,98172,false,"946724075157651457","{""neg"":0.127,""neu"":0.697,""pos"":0.176,""compound"":0.5845}"
"Twitter for iPhone","In the East, it could be the COLDEST New Year’s Eve on record. Perhaps we could use a little bit of that good old Global Warming that our Country, but not other countries, was going to pay TRILLIONS OF DOLLARS to protect against. Bundle up!","Fri Dec 29 00:01:47 +0000 2017",65929,204151,false,"946531657229701120","{""neg"":0.033,""neu"":0.824,""pos"":0.143,""compound"":0.6533}"
"Twitter for iPhone","Together, we are MAKING AMERICA GREAT AGAIN! https://t.co/OeyTdFyl1Q https://t.co/wdLQkfdy4m","Thu Dec 28 23:14:21 +0000 2017",15516,67092,false,"946519720450252800","{""neg"":0,""neu"":0.61,""pos"":0.39,""compound"":0.729}"
"Twitter for iPhone","RT @realDonaldTrump: “Arrests of MS-13 Members, Associates Up 83% Under Trump” 
https://t.co/70iPHy2Yqn","Thu Dec 28 22:17:55 +0000 2017",21183,0,true,"946505517417095168","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @DanScavino: Congratulations to the 2017 @PinstripeBowl (Yankee Stadium) Champions, Iowa @HawkeyeFootball! https://t.co/NlaWU6bKmH","Thu Dec 28 22:17:36 +0000 2017",2231,0,true,"946505439939911685","{""neg"":0,""neu"":0.592,""pos"":0.408,""compound"":0.8221}"
"Twitter for iPhone","RT @EricTrump: #ThrowbackThursdays 
@realDonaldTrump 🇺🇸🇺🇸🇺🇸 https://t.co/Z44IObGZ7V","Thu Dec 28 22:17:06 +0000 2017",6612,0,true,"946505312164630530","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","RT @IvankaTrump: “The Trump economy is booming.” One thing @realDonaldTrump “has done that has received little attention despite arguably d…","Thu Dec 28 22:16:29 +0000 2017",11872,0,true,"946505155809247232","{""neg"":0,""neu"":0.928,""pos"":0.072,""compound"":0.1221}"
"Twitter for iPad","I've been saying it for a long, long time. #NoKo https://t.co/LQl7tGhMdO","Thu Dec 28 19:20:47 +0000 2017",26402,73657,false,"946460939578167296","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","Caught RED HANDED - very disappointed that China is allowing oil to go into North Korea. There will never be a friendly solution to the North Korea problem if this continues to happen!","Thu Dec 28 16:24:08 +0000 2017",31963,124997,false,"946416486054285314","{""neg"":0.289,""neu"":0.711,""pos"":0,""compound"":-0.8743}"
"Twitter for iPhone","Retail sales are at record numbers. We’ve got the economy going better than anyone ever dreamt - and you haven’t seen anything yet!","Thu Dec 28 16:18:20 +0000 2017",21499,108370,false,"946415026402988033","{""neg"":0,""neu"":0.868,""pos"":0.132,""compound"":0.4926}"
"Twitter for iPhone","Vanity Fair, which looks like it is on its last legs, is bending over backwards in apologizing for the minor hit they took at Crooked H. Anna Wintour, who was all set to be Amb to Court of St James’s &amp; a big fundraiser for CH, is beside herself in grief &amp; begging for forgiveness!","Thu Dec 28 15:24:53 +0000 2017",14587,65832,false,"946401576381505536","{""neg"":0.104,""neu"":0.779,""pos"":0.117,""compound"":0.2003}"
"Twitter for iPhone","“Arrests of MS-13 Members, Associates Up 83% Under Trump” 
https://t.co/70iPHy2Yqn","Thu Dec 28 02:46:30 +0000 2017",21183,84891,false,"946210723528572930","{""neg"":0,""neu"":1,""pos"":0,""compound"":0}"
"Twitter for iPhone","“On 1/20 - the day Trump was inaugurated - an estimated 35,000 ISIS fighters held approx 17,500 square miles of territory in both Iraq and Syria. As of 12/21, the U.S. military est the remaining 1,000 or so fighters occupy roughly 1,900 square miles..” @jamiejmcintyre @dcexaminer https://t.co/OgYEuDgzD2","Thu Dec 28 02:09:22 +0000 2017",19706,68505,false,"946201376652169220","{""neg"":0.053,""neu"":0.947,""pos"":0,""compound"":-0.1027}"
"Twitter for iPhone","Just left West Palm Beach Fire &amp; Rescue #2. Met with great men and women as representatives of those who do so much for all of us. Firefighters, paramedics, first responders - what amazing people they are!","Wed Dec 27 23:11:13 +0000 2017",18464,108614,false,"946156544927977477","{""neg"":0.052,""neu"":0.697,""pos"":0.25,""compound"":0.8777}"
"Twitter for iPhone","“On 1/20 - the day Trump was inaugurated - an estimated 35,000 ISIS fighters held approx 17,500 square miles of territory in both Iraq and Syria. As of 12/21, the U.S. military estimates the remaining 1,000 or so fighters occupy roughly 1,900 square miles...” via @jamiejmcintyre https://t.co/0lXKMUoPE9","Wed Dec 27 22:49:30 +0000 2017",12128,38520,false,"946151080546750465","{""neg"":0.053,""neu"":0.947,""pos"":0,""compound"":-0.1027}"
"Twitter for iPhone","All signs are that business is looking really good for next year, only to be helped further by our Tax Cut Bill. Will be a great year for Companies and JOBS! Stock Market is poised for another year of SUCCESS!","Tue Dec 26 22:17:14 +0000 2017",25344,130759,false,"945780569388015616","{""neg"":0.042,""neu"":0.674,""pos"":0.284,""compound"":0.9218}"
